Date;S&Pprice;;;;;;;
3-Feb-69;102.89;;;;;;;
4-Feb-69;102.92;;;;;;;
5-Feb-69;103.2;;;;;;;
6-Feb-69;103.54;;;;;;;
7-Feb-69;103.53;;;;;;;
11-Feb-69;103.65;;;;;;;
12-Feb-69;103.63;;;;;;;
13-Feb-69;103.71;;;;;;;
14-Feb-69;103.61;;;;;;;
17-Feb-69;102.44;;;;;;;
18-Feb-69;101.4;;;;;;;
19-Feb-69;100.65;;;;;;;
20-Feb-69;99.79;;;;;;;
24-Feb-69;98.6;;;;;;;
25-Feb-69;97.98;;;;;;;
26-Feb-69;98.45;;;;;;;
27-Feb-69;98.14;;;;;;;
28-Feb-69;98.13;;;;;;;
3-Mar-69;98.38;;;;;;;
4-Mar-69;99.32;;;;;;;
5-Mar-69;99.71;;;;;;;
6-Mar-69;98.7;;;;;;;
7-Mar-69;98.65;;;;;;;
10-Mar-69;98.99;;;;;;;
11-Mar-69;99.32;;;;;;;
12-Mar-69;99.05;;;;;;;
13-Mar-69;98.39;;;;;;;
14-Mar-69;98.0;;;;;;;
17-Mar-69;98.25;;;;;;;
18-Mar-69;98.49;;;;;;;
19-Mar-69;99.21;;;;;;;
20-Mar-69;99.84;;;;;;;
21-Mar-69;99.63;;;;;;;
24-Mar-69;99.5;;;;;;;
25-Mar-69;99.66;;;;;;;
26-Mar-69;100.39;;;;;;;
27-Mar-69;101.1;;;;;;;
28-Mar-69;101.51;;;;;;;
1-Apr-69;101.42;;;;;;;
2-Apr-69;100.78;;;;;;;
3-Apr-69;100.68;;;;;;;
7-Apr-69;99.89;;;;;;;
8-Apr-69;100.14;;;;;;;
9-Apr-69;101.02;;;;;;;
10-Apr-69;101.55;;;;;;;
11-Apr-69;101.65;;;;;;;
14-Apr-69;101.57;;;;;;;
15-Apr-69;101.53;;;;;;;
16-Apr-69;100.63;;;;;;;
17-Apr-69;100.78;;;;;;;
18-Apr-69;101.24;;;;;;;
21-Apr-69;100.56;;;;;;;
22-Apr-69;100.78;;;;;;;
23-Apr-69;100.8;;;;;;;
24-Apr-69;101.27;;;;;;;
25-Apr-69;101.72;;;;;;;
28-Apr-69;102.03;;;;;;;
29-Apr-69;102.79;;;;;;;
30-Apr-69;103.69;;;;;;;
1-May-69;103.51;;;;;;;
2-May-69;104.0;;;;;;;
5-May-69;104.37;;;;;;;
6-May-69;104.86;;;;;;;
7-May-69;104.67;;;;;;;
8-May-69;105.1;;;;;;;
9-May-69;105.05;;;;;;;
12-May-69;104.89;;;;;;;
13-May-69;105.34;;;;;;;
14-May-69;106.16;;;;;;;
15-May-69;105.85;;;;;;;
16-May-69;105.94;;;;;;;
19-May-69;104.97;;;;;;;
20-May-69;104.04;;;;;;;
21-May-69;104.47;;;;;;;
22-May-69;104.6;;;;;;;
23-May-69;104.59;;;;;;;
26-May-69;104.36;;;;;;;
27-May-69;103.57;;;;;;;
28-May-69;103.26;;;;;;;
29-May-69;103.46;;;;;;;
2-Jun-69;102.94;;;;;;;
3-Jun-69;102.63;;;;;;;
4-Jun-69;102.59;;;;;;;
5-Jun-69;102.76;;;;;;;
6-Jun-69;102.12;;;;;;;
9-Jun-69;101.2;;;;;;;
10-Jun-69;100.42;;;;;;;
11-Jun-69;99.05;;;;;;;
12-Jun-69;98.26;;;;;;;
13-Jun-69;98.65;;;;;;;
16-Jun-69;98.32;;;;;;;
17-Jun-69;97.95;;;;;;;
18-Jun-69;97.81;;;;;;;
19-Jun-69;97.24;;;;;;;
20-Jun-69;96.67;;;;;;;
23-Jun-69;96.23;;;;;;;
24-Jun-69;97.32;;;;;;;
25-Jun-69;97.01;;;;;;;
26-Jun-69;97.25;;;;;;;
27-Jun-69;97.33;;;;;;;
30-Jun-69;97.71;;;;;;;
1-Jul-69;98.08;;;;;;;
2-Jul-69;98.94;;;;;;;
3-Jul-69;99.61;;;;;;;
7-Jul-69;99.03;;;;;;;
8-Jul-69;97.63;;;;;;;
9-Jul-69;96.88;;;;;;;
10-Jul-69;95.38;;;;;;;
11-Jul-69;95.77;;;;;;;
14-Jul-69;94.55;;;;;;;
15-Jul-69;94.24;;;;;;;
16-Jul-69;95.18;;;;;;;
17-Jul-69;95.76;;;;;;;
18-Jul-69;94.95;;;;;;;
22-Jul-69;93.52;;;;;;;
23-Jul-69;93.12;;;;;;;
24-Jul-69;92.8;;;;;;;
25-Jul-69;92.06;;;;;;;
28-Jul-69;90.21;;;;;;;
29-Jul-69;89.48;;;;;;;
30-Jul-69;89.93;;;;;;;
31-Jul-69;91.83;;;;;;;
1-Aug-69;93.47;;;;;;;
4-Aug-69;92.99;;;;;;;
5-Aug-69;93.41;;;;;;;
6-Aug-69;93.92;;;;;;;
7-Aug-69;93.99;;;;;;;
8-Aug-69;93.94;;;;;;;
11-Aug-69;93.36;;;;;;;
12-Aug-69;92.63;;;;;;;
13-Aug-69;92.7;;;;;;;
14-Aug-69;93.34;;;;;;;
15-Aug-69;94.0;;;;;;;
18-Aug-69;94.57;;;;;;;
19-Aug-69;95.07;;;;;;;
20-Aug-69;95.07;;;;;;;
21-Aug-69;95.35;;;;;;;
22-Aug-69;95.92;;;;;;;
25-Aug-69;94.93;;;;;;;
26-Aug-69;94.3;;;;;;;
27-Aug-69;94.49;;;;;;;
28-Aug-69;94.89;;;;;;;
29-Aug-69;95.51;;;;;;;
2-Sep-69;95.54;;;;;;;
3-Sep-69;94.98;;;;;;;
4-Sep-69;94.2;;;;;;;
5-Sep-69;93.64;;;;;;;
8-Sep-69;92.7;;;;;;;
9-Sep-69;93.38;;;;;;;
10-Sep-69;94.95;;;;;;;
11-Sep-69;94.22;;;;;;;
12-Sep-69;94.13;;;;;;;
15-Sep-69;94.87;;;;;;;
16-Sep-69;94.95;;;;;;;
17-Sep-69;94.76;;;;;;;
18-Sep-69;94.9;;;;;;;
19-Sep-69;95.19;;;;;;;
22-Sep-69;95.63;;;;;;;
23-Sep-69;95.63;;;;;;;
24-Sep-69;95.5;;;;;;;
25-Sep-69;94.77;;;;;;;
26-Sep-69;94.16;;;;;;;
29-Sep-69;93.41;;;;;;;
30-Sep-69;93.12;;;;;;;
1-Oct-69;92.52;;;;;;;
2-Oct-69;93.24;;;;;;;
3-Oct-69;93.19;;;;;;;
6-Oct-69;93.38;;;;;;;
7-Oct-69;93.09;;;;;;;
8-Oct-69;92.67;;;;;;;
9-Oct-69;93.03;;;;;;;
10-Oct-69;93.56;;;;;;;
13-Oct-69;94.55;;;;;;;
14-Oct-69;95.7;;;;;;;
15-Oct-69;95.72;;;;;;;
16-Oct-69;96.37;;;;;;;
17-Oct-69;96.26;;;;;;;
20-Oct-69;96.46;;;;;;;
21-Oct-69;97.2;;;;;;;
22-Oct-69;97.83;;;;;;;
23-Oct-69;97.46;;;;;;;
24-Oct-69;98.12;;;;;;;
27-Oct-69;97.97;;;;;;;
28-Oct-69;97.66;;;;;;;
29-Oct-69;96.81;;;;;;;
30-Oct-69;96.93;;;;;;;
31-Oct-69;97.12;;;;;;;
3-Nov-69;97.15;;;;;;;
4-Nov-69;97.21;;;;;;;
5-Nov-69;97.64;;;;;;;
6-Nov-69;97.67;;;;;;;
7-Nov-69;98.26;;;;;;;
10-Nov-69;98.33;;;;;;;
11-Nov-69;98.07;;;;;;;
12-Nov-69;97.89;;;;;;;
13-Nov-69;97.42;;;;;;;
14-Nov-69;97.07;;;;;;;
17-Nov-69;96.41;;;;;;;
18-Nov-69;96.39;;;;;;;
19-Nov-69;95.9;;;;;;;
20-Nov-69;94.91;;;;;;;
21-Nov-69;94.32;;;;;;;
24-Nov-69;93.24;;;;;;;
25-Nov-69;92.94;;;;;;;
26-Nov-69;93.27;;;;;;;
28-Nov-69;93.81;;;;;;;
1-Dec-69;93.22;;;;;;;
2-Dec-69;92.65;;;;;;;
3-Dec-69;91.65;;;;;;;
4-Dec-69;91.95;;;;;;;
5-Dec-69;91.73;;;;;;;
8-Dec-69;90.84;;;;;;;
9-Dec-69;90.55;;;;;;;
10-Dec-69;90.48;;;;;;;
11-Dec-69;90.52;;;;;;;
12-Dec-69;90.81;;;;;;;
15-Dec-69;90.54;;;;;;;
16-Dec-69;89.72;;;;;;;
17-Dec-69;89.2;;;;;;;
18-Dec-69;90.61;;;;;;;
19-Dec-69;91.38;;;;;;;
22-Dec-69;90.58;;;;;;;
23-Dec-69;90.23;;;;;;;
24-Dec-69;91.18;;;;;;;
26-Dec-69;91.89;;;;;;;
29-Dec-69;91.25;;;;;;;
30-Dec-69;91.6;;;;;;;
31-Dec-69;92.06;;;;;;;
2-Jan-70;93.0;;;;;;;
5-Jan-70;93.46;;;;;;;
6-Jan-70;92.82;;;;;;;
7-Jan-70;92.63;;;;;;;
8-Jan-70;92.68;;;;;;;
9-Jan-70;92.4;;;;;;;
12-Jan-70;91.7;;;;;;;
13-Jan-70;91.92;;;;;;;
14-Jan-70;91.65;;;;;;;
15-Jan-70;91.68;;;;;;;
16-Jan-70;90.92;;;;;;;
19-Jan-70;89.65;;;;;;;
20-Jan-70;89.83;;;;;;;
21-Jan-70;89.95;;;;;;;
22-Jan-70;90.04;;;;;;;
23-Jan-70;89.37;;;;;;;
26-Jan-70;88.17;;;;;;;
27-Jan-70;87.62;;;;;;;
28-Jan-70;86.79;;;;;;;
29-Jan-70;85.69;;;;;;;
30-Jan-70;85.02;;;;;;;
2-Feb-70;85.75;;;;;;;
3-Feb-70;86.77;;;;;;;
4-Feb-70;86.24;;;;;;;
5-Feb-70;85.9;;;;;;;
6-Feb-70;86.33;;;;;;;
9-Feb-70;87.01;;;;;;;
10-Feb-70;86.1;;;;;;;
11-Feb-70;86.94;;;;;;;
12-Feb-70;86.73;;;;;;;
13-Feb-70;86.54;;;;;;;
16-Feb-70;86.47;;;;;;;
17-Feb-70;86.37;;;;;;;
18-Feb-70;87.44;;;;;;;
19-Feb-70;87.76;;;;;;;
20-Feb-70;88.03;;;;;;;
24-Feb-70;87.99;;;;;;;
25-Feb-70;89.35;;;;;;;
26-Feb-70;88.9;;;;;;;
27-Feb-70;89.5;;;;;;;
2-Mar-70;89.71;;;;;;;
3-Mar-70;90.23;;;;;;;
4-Mar-70;90.04;;;;;;;
5-Mar-70;90.0;;;;;;;
6-Mar-70;89.44;;;;;;;
9-Mar-70;88.51;;;;;;;
10-Mar-70;88.75;;;;;;;
11-Mar-70;88.69;;;;;;;
12-Mar-70;88.33;;;;;;;
13-Mar-70;87.86;;;;;;;
16-Mar-70;86.91;;;;;;;
17-Mar-70;87.29;;;;;;;
18-Mar-70;87.54;;;;;;;
19-Mar-70;87.42;;;;;;;
20-Mar-70;87.06;;;;;;;
23-Mar-70;86.99;;;;;;;
24-Mar-70;87.98;;;;;;;
25-Mar-70;89.77;;;;;;;
26-Mar-70;89.92;;;;;;;
30-Mar-70;89.63;;;;;;;
31-Mar-70;89.63;;;;;;;
1-Apr-70;90.07;;;;;;;
2-Apr-70;89.79;;;;;;;
3-Apr-70;89.39;;;;;;;
6-Apr-70;88.76;;;;;;;
7-Apr-70;88.52;;;;;;;
8-Apr-70;88.49;;;;;;;
9-Apr-70;88.53;;;;;;;
10-Apr-70;88.24;;;;;;;
13-Apr-70;87.64;;;;;;;
14-Apr-70;86.89;;;;;;;
15-Apr-70;86.73;;;;;;;
16-Apr-70;85.88;;;;;;;
17-Apr-70;85.67;;;;;;;
20-Apr-70;85.83;;;;;;;
21-Apr-70;85.38;;;;;;;
22-Apr-70;84.27;;;;;;;
23-Apr-70;83.04;;;;;;;
24-Apr-70;82.77;;;;;;;
27-Apr-70;81.46;;;;;;;
28-Apr-70;80.27;;;;;;;
29-Apr-70;81.81;;;;;;;
30-Apr-70;81.52;;;;;;;
1-May-70;81.44;;;;;;;
4-May-70;79.37;;;;;;;
5-May-70;78.6;;;;;;;
6-May-70;79.47;;;;;;;
7-May-70;79.83;;;;;;;
8-May-70;79.44;;;;;;;
11-May-70;78.6;;;;;;;
12-May-70;77.85;;;;;;;
13-May-70;76.53;;;;;;;
14-May-70;75.44;;;;;;;
15-May-70;76.9;;;;;;;
18-May-70;76.96;;;;;;;
19-May-70;75.46;;;;;;;
20-May-70;73.52;;;;;;;
21-May-70;72.16;;;;;;;
22-May-70;72.25;;;;;;;
25-May-70;70.25;;;;;;;
26-May-70;69.29;;;;;;;
27-May-70;72.77;;;;;;;
28-May-70;74.61;;;;;;;
29-May-70;76.55;;;;;;;
1-Jun-70;77.84;;;;;;;
2-Jun-70;77.84;;;;;;;
3-Jun-70;78.52;;;;;;;
4-Jun-70;77.36;;;;;;;
5-Jun-70;76.17;;;;;;;
8-Jun-70;76.29;;;;;;;
9-Jun-70;76.25;;;;;;;
10-Jun-70;75.48;;;;;;;
11-Jun-70;74.45;;;;;;;
12-Jun-70;73.88;;;;;;;
15-Jun-70;74.58;;;;;;;
16-Jun-70;76.15;;;;;;;
17-Jun-70;76.0;;;;;;;
18-Jun-70;76.51;;;;;;;
19-Jun-70;77.05;;;;;;;
22-Jun-70;76.64;;;;;;;
23-Jun-70;74.76;;;;;;;
24-Jun-70;73.97;;;;;;;
25-Jun-70;74.02;;;;;;;
26-Jun-70;73.47;;;;;;;
29-Jun-70;72.89;;;;;;;
30-Jun-70;72.72;;;;;;;
1-Jul-70;72.94;;;;;;;
2-Jul-70;72.92;;;;;;;
6-Jul-70;71.78;;;;;;;
7-Jul-70;71.23;;;;;;;
8-Jul-70;73.0;;;;;;;
9-Jul-70;74.06;;;;;;;
10-Jul-70;74.45;;;;;;;
13-Jul-70;74.55;;;;;;;
14-Jul-70;74.42;;;;;;;
15-Jul-70;75.23;;;;;;;
16-Jul-70;76.34;;;;;;;
17-Jul-70;77.69;;;;;;;
20-Jul-70;77.79;;;;;;;
21-Jul-70;76.98;;;;;;;
22-Jul-70;77.03;;;;;;;
23-Jul-70;78.0;;;;;;;
24-Jul-70;77.82;;;;;;;
27-Jul-70;77.65;;;;;;;
28-Jul-70;77.77;;;;;;;
29-Jul-70;78.04;;;;;;;
30-Jul-70;78.07;;;;;;;
31-Jul-70;78.05;;;;;;;
3-Aug-70;77.02;;;;;;;
4-Aug-70;77.19;;;;;;;
5-Aug-70;77.18;;;;;;;
6-Aug-70;77.08;;;;;;;
7-Aug-70;77.28;;;;;;;
10-Aug-70;76.2;;;;;;;
11-Aug-70;75.82;;;;;;;
12-Aug-70;75.42;;;;;;;
13-Aug-70;74.76;;;;;;;
14-Aug-70;75.18;;;;;;;
17-Aug-70;75.33;;;;;;;
18-Aug-70;76.2;;;;;;;
19-Aug-70;76.96;;;;;;;
20-Aug-70;77.84;;;;;;;
21-Aug-70;79.24;;;;;;;
24-Aug-70;80.99;;;;;;;
25-Aug-70;81.12;;;;;;;
26-Aug-70;81.21;;;;;;;
27-Aug-70;81.08;;;;;;;
28-Aug-70;81.86;;;;;;;
31-Aug-70;81.52;;;;;;;
1-Sep-70;80.95;;;;;;;
2-Sep-70;80.96;;;;;;;
3-Sep-70;82.09;;;;;;;
4-Sep-70;82.83;;;;;;;
8-Sep-70;83.04;;;;;;;
9-Sep-70;82.79;;;;;;;
10-Sep-70;82.3;;;;;;;
11-Sep-70;82.52;;;;;;;
14-Sep-70;82.07;;;;;;;
15-Sep-70;81.36;;;;;;;
16-Sep-70;81.79;;;;;;;
17-Sep-70;82.29;;;;;;;
18-Sep-70;82.62;;;;;;;
21-Sep-70;81.91;;;;;;;
22-Sep-70;81.86;;;;;;;
23-Sep-70;81.91;;;;;;;
24-Sep-70;81.66;;;;;;;
25-Sep-70;82.83;;;;;;;
28-Sep-70;83.91;;;;;;;
29-Sep-70;83.86;;;;;;;
30-Sep-70;84.3;;;;;;;
1-Oct-70;84.32;;;;;;;
2-Oct-70;85.16;;;;;;;
5-Oct-70;86.47;;;;;;;
6-Oct-70;86.85;;;;;;;
7-Oct-70;86.89;;;;;;;
8-Oct-70;85.95;;;;;;;
9-Oct-70;85.08;;;;;;;
12-Oct-70;84.17;;;;;;;
13-Oct-70;84.06;;;;;;;
14-Oct-70;84.19;;;;;;;
15-Oct-70;84.65;;;;;;;
16-Oct-70;84.28;;;;;;;
19-Oct-70;83.15;;;;;;;
20-Oct-70;83.64;;;;;;;
21-Oct-70;83.66;;;;;;;
22-Oct-70;83.38;;;;;;;
23-Oct-70;83.77;;;;;;;
26-Oct-70;83.31;;;;;;;
27-Oct-70;83.12;;;;;;;
28-Oct-70;83.43;;;;;;;
29-Oct-70;83.36;;;;;;;
30-Oct-70;83.25;;;;;;;
2-Nov-70;83.51;;;;;;;
3-Nov-70;84.22;;;;;;;
4-Nov-70;84.39;;;;;;;
5-Nov-70;84.1;;;;;;;
6-Nov-70;84.22;;;;;;;
9-Nov-70;84.67;;;;;;;
10-Nov-70;84.79;;;;;;;
11-Nov-70;85.03;;;;;;;
12-Nov-70;84.15;;;;;;;
13-Nov-70;83.37;;;;;;;
16-Nov-70;83.24;;;;;;;
17-Nov-70;83.47;;;;;;;
18-Nov-70;82.79;;;;;;;
19-Nov-70;82.91;;;;;;;
20-Nov-70;83.72;;;;;;;
23-Nov-70;84.24;;;;;;;
24-Nov-70;84.78;;;;;;;
25-Nov-70;85.09;;;;;;;
27-Nov-70;85.93;;;;;;;
30-Nov-70;87.2;;;;;;;
1-Dec-70;87.47;;;;;;;
2-Dec-70;88.48;;;;;;;
3-Dec-70;88.9;;;;;;;
4-Dec-70;89.46;;;;;;;
7-Dec-70;89.94;;;;;;;
8-Dec-70;89.47;;;;;;;
9-Dec-70;89.54;;;;;;;
10-Dec-70;89.92;;;;;;;
11-Dec-70;90.26;;;;;;;
14-Dec-70;89.8;;;;;;;
15-Dec-70;89.66;;;;;;;
16-Dec-70;89.72;;;;;;;
17-Dec-70;90.04;;;;;;;
18-Dec-70;90.22;;;;;;;
21-Dec-70;89.94;;;;;;;
22-Dec-70;90.04;;;;;;;
23-Dec-70;90.1;;;;;;;
24-Dec-70;90.61;;;;;;;
28-Dec-70;91.09;;;;;;;
29-Dec-70;92.08;;;;;;;
30-Dec-70;92.27;;;;;;;
31-Dec-70;92.15;;;;;;;
4-Jan-71;91.15;;;;;;;
5-Jan-71;91.8;;;;;;;
6-Jan-71;92.35;;;;;;;
7-Jan-71;92.38;;;;;;;
8-Jan-71;92.19;;;;;;;
11-Jan-71;91.98;;;;;;;
12-Jan-71;92.72;;;;;;;
13-Jan-71;92.56;;;;;;;
14-Jan-71;92.8;;;;;;;
15-Jan-71;93.03;;;;;;;
18-Jan-71;93.41;;;;;;;
19-Jan-71;93.76;;;;;;;
20-Jan-71;93.78;;;;;;;
21-Jan-71;94.19;;;;;;;
22-Jan-71;94.88;;;;;;;
25-Jan-71;95.28;;;;;;;
26-Jan-71;95.59;;;;;;;
27-Jan-71;94.89;;;;;;;
28-Jan-71;95.21;;;;;;;
29-Jan-71;95.88;;;;;;;
1-Feb-71;96.42;;;;;;;
2-Feb-71;96.43;;;;;;;
3-Feb-71;96.63;;;;;;;
4-Feb-71;96.62;;;;;;;
5-Feb-71;96.93;;;;;;;
8-Feb-71;97.45;;;;;;;
9-Feb-71;97.51;;;;;;;
10-Feb-71;97.39;;;;;;;
11-Feb-71;97.91;;;;;;;
12-Feb-71;98.43;;;;;;;
16-Feb-71;98.66;;;;;;;
17-Feb-71;98.2;;;;;;;
18-Feb-71;97.56;;;;;;;
19-Feb-71;96.74;;;;;;;
22-Feb-71;95.72;;;;;;;
23-Feb-71;96.09;;;;;;;
24-Feb-71;96.73;;;;;;;
25-Feb-71;96.96;;;;;;;
26-Feb-71;96.75;;;;;;;
1-Mar-71;97.0;;;;;;;
2-Mar-71;96.98;;;;;;;
3-Mar-71;96.95;;;;;;;
4-Mar-71;97.92;;;;;;;
5-Mar-71;98.96;;;;;;;
8-Mar-71;99.38;;;;;;;
9-Mar-71;99.46;;;;;;;
10-Mar-71;99.3;;;;;;;
11-Mar-71;99.39;;;;;;;
12-Mar-71;99.57;;;;;;;
15-Mar-71;100.71;;;;;;;
16-Mar-71;101.21;;;;;;;
17-Mar-71;101.12;;;;;;;
18-Mar-71;101.19;;;;;;;
19-Mar-71;101.01;;;;;;;
22-Mar-71;100.62;;;;;;;
23-Mar-71;100.28;;;;;;;
24-Mar-71;99.62;;;;;;;
25-Mar-71;99.61;;;;;;;
26-Mar-71;99.95;;;;;;;
29-Mar-71;100.03;;;;;;;
30-Mar-71;100.26;;;;;;;
31-Mar-71;100.31;;;;;;;
1-Apr-71;100.39;;;;;;;
2-Apr-71;100.56;;;;;;;
5-Apr-71;100.79;;;;;;;
6-Apr-71;101.51;;;;;;;
7-Apr-71;101.98;;;;;;;
8-Apr-71;102.1;;;;;;;
12-Apr-71;102.88;;;;;;;
13-Apr-71;102.98;;;;;;;
14-Apr-71;103.37;;;;;;;
15-Apr-71;103.52;;;;;;;
16-Apr-71;103.49;;;;;;;
19-Apr-71;104.01;;;;;;;
20-Apr-71;103.61;;;;;;;
21-Apr-71;103.36;;;;;;;
22-Apr-71;103.56;;;;;;;
23-Apr-71;104.05;;;;;;;
26-Apr-71;103.94;;;;;;;
27-Apr-71;104.59;;;;;;;
28-Apr-71;104.77;;;;;;;
29-Apr-71;104.63;;;;;;;
30-Apr-71;103.95;;;;;;;
3-May-71;103.29;;;;;;;
4-May-71;103.79;;;;;;;
5-May-71;103.78;;;;;;;
6-May-71;103.23;;;;;;;
7-May-71;102.87;;;;;;;
10-May-71;102.36;;;;;;;
11-May-71;102.62;;;;;;;
12-May-71;102.9;;;;;;;
13-May-71;102.69;;;;;;;
14-May-71;102.21;;;;;;;
17-May-71;100.69;;;;;;;
18-May-71;100.83;;;;;;;
19-May-71;101.07;;;;;;;
20-May-71;101.31;;;;;;;
21-May-71;100.99;;;;;;;
24-May-71;100.13;;;;;;;
25-May-71;99.47;;;;;;;
26-May-71;99.59;;;;;;;
27-May-71;99.4;;;;;;;
28-May-71;99.63;;;;;;;
1-Jun-71;100.2;;;;;;;
2-Jun-71;100.96;;;;;;;
3-Jun-71;101.01;;;;;;;
4-Jun-71;101.3;;;;;;;
7-Jun-71;101.09;;;;;;;
8-Jun-71;100.32;;;;;;;
9-Jun-71;100.29;;;;;;;
10-Jun-71;100.64;;;;;;;
11-Jun-71;101.07;;;;;;;
14-Jun-71;100.22;;;;;;;
15-Jun-71;100.32;;;;;;;
16-Jun-71;100.52;;;;;;;
17-Jun-71;100.5;;;;;;;
18-Jun-71;98.97;;;;;;;
21-Jun-71;97.87;;;;;;;
22-Jun-71;97.59;;;;;;;
23-Jun-71;98.41;;;;;;;
24-Jun-71;98.13;;;;;;;
25-Jun-71;97.99;;;;;;;
28-Jun-71;97.74;;;;;;;
29-Jun-71;98.82;;;;;;;
30-Jun-71;98.7;;;;;;;
1-Jul-71;99.78;;;;;;;
2-Jul-71;99.78;;;;;;;
6-Jul-71;99.76;;;;;;;
7-Jul-71;100.04;;;;;;;
8-Jul-71;100.34;;;;;;;
9-Jul-71;100.69;;;;;;;
12-Jul-71;100.82;;;;;;;
13-Jul-71;99.5;;;;;;;
14-Jul-71;99.22;;;;;;;
15-Jul-71;99.28;;;;;;;
16-Jul-71;99.11;;;;;;;
19-Jul-71;98.93;;;;;;;
20-Jul-71;99.32;;;;;;;
21-Jul-71;99.28;;;;;;;
22-Jul-71;99.11;;;;;;;
23-Jul-71;98.94;;;;;;;
26-Jul-71;98.14;;;;;;;
27-Jul-71;97.78;;;;;;;
28-Jul-71;97.07;;;;;;;
29-Jul-71;96.02;;;;;;;
30-Jul-71;95.58;;;;;;;
2-Aug-71;95.96;;;;;;;
3-Aug-71;94.51;;;;;;;
4-Aug-71;93.89;;;;;;;
5-Aug-71;94.09;;;;;;;
6-Aug-71;94.25;;;;;;;
9-Aug-71;93.53;;;;;;;
10-Aug-71;93.54;;;;;;;
11-Aug-71;94.66;;;;;;;
12-Aug-71;96.0;;;;;;;
13-Aug-71;95.69;;;;;;;
16-Aug-71;98.76;;;;;;;
17-Aug-71;99.99;;;;;;;
18-Aug-71;98.6;;;;;;;
19-Aug-71;98.16;;;;;;;
20-Aug-71;98.33;;;;;;;
23-Aug-71;99.25;;;;;;;
24-Aug-71;100.4;;;;;;;
25-Aug-71;100.41;;;;;;;
26-Aug-71;100.24;;;;;;;
27-Aug-71;100.48;;;;;;;
30-Aug-71;99.52;;;;;;;
31-Aug-71;99.03;;;;;;;
1-Sep-71;99.07;;;;;;;
2-Sep-71;99.29;;;;;;;
3-Sep-71;100.69;;;;;;;
7-Sep-71;101.15;;;;;;;
8-Sep-71;101.34;;;;;;;
9-Sep-71;100.8;;;;;;;
10-Sep-71;100.42;;;;;;;
13-Sep-71;100.07;;;;;;;
14-Sep-71;99.34;;;;;;;
15-Sep-71;99.77;;;;;;;
16-Sep-71;99.66;;;;;;;
17-Sep-71;99.96;;;;;;;
20-Sep-71;99.68;;;;;;;
21-Sep-71;99.34;;;;;;;
22-Sep-71;98.47;;;;;;;
23-Sep-71;98.38;;;;;;;
24-Sep-71;98.15;;;;;;;
27-Sep-71;97.62;;;;;;;
28-Sep-71;97.88;;;;;;;
29-Sep-71;97.9;;;;;;;
30-Sep-71;98.34;;;;;;;
1-Oct-71;98.93;;;;;;;
4-Oct-71;99.21;;;;;;;
5-Oct-71;99.11;;;;;;;
6-Oct-71;99.82;;;;;;;
7-Oct-71;100.02;;;;;;;
8-Oct-71;99.36;;;;;;;
11-Oct-71;99.21;;;;;;;
12-Oct-71;99.57;;;;;;;
13-Oct-71;99.03;;;;;;;
14-Oct-71;98.13;;;;;;;
15-Oct-71;97.79;;;;;;;
18-Oct-71;97.35;;;;;;;
19-Oct-71;97.0;;;;;;;
20-Oct-71;95.65;;;;;;;
21-Oct-71;95.6;;;;;;;
22-Oct-71;95.57;;;;;;;
25-Oct-71;95.1;;;;;;;
26-Oct-71;94.74;;;;;;;
27-Oct-71;93.79;;;;;;;
28-Oct-71;93.96;;;;;;;
29-Oct-71;94.23;;;;;;;
1-Nov-71;92.8;;;;;;;
2-Nov-71;93.18;;;;;;;
3-Nov-71;94.91;;;;;;;
4-Nov-71;94.79;;;;;;;
5-Nov-71;94.46;;;;;;;
8-Nov-71;94.39;;;;;;;
9-Nov-71;94.46;;;;;;;
10-Nov-71;93.41;;;;;;;
11-Nov-71;92.12;;;;;;;
12-Nov-71;92.12;;;;;;;
15-Nov-71;91.81;;;;;;;
16-Nov-71;92.71;;;;;;;
17-Nov-71;92.85;;;;;;;
18-Nov-71;92.13;;;;;;;
19-Nov-71;91.61;;;;;;;
22-Nov-71;90.79;;;;;;;
23-Nov-71;90.16;;;;;;;
24-Nov-71;90.33;;;;;;;
26-Nov-71;91.94;;;;;;;
29-Nov-71;93.41;;;;;;;
30-Nov-71;93.99;;;;;;;
1-Dec-71;95.44;;;;;;;
2-Dec-71;95.84;;;;;;;
3-Dec-71;97.06;;;;;;;
6-Dec-71;96.51;;;;;;;
7-Dec-71;96.87;;;;;;;
8-Dec-71;96.92;;;;;;;
9-Dec-71;96.96;;;;;;;
10-Dec-71;97.69;;;;;;;
13-Dec-71;97.97;;;;;;;
14-Dec-71;97.67;;;;;;;
15-Dec-71;98.54;;;;;;;
16-Dec-71;99.74;;;;;;;
17-Dec-71;100.26;;;;;;;
20-Dec-71;101.55;;;;;;;
21-Dec-71;101.8;;;;;;;
22-Dec-71;101.18;;;;;;;
23-Dec-71;100.74;;;;;;;
27-Dec-71;100.95;;;;;;;
28-Dec-71;101.95;;;;;;;
29-Dec-71;102.21;;;;;;;
30-Dec-71;101.78;;;;;;;
31-Dec-71;102.09;;;;;;;
3-Jan-72;101.67;;;;;;;
4-Jan-72;102.09;;;;;;;
5-Jan-72;103.06;;;;;;;
6-Jan-72;103.51;;;;;;;
7-Jan-72;103.47;;;;;;;
10-Jan-72;103.32;;;;;;;
11-Jan-72;103.65;;;;;;;
